SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Charges_per_Month,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,Tenure_Charges,SeniorCitizen_MonthlyCharges,Tenure_Category
0,-0.3408762181180675,0.8138919201624348,-0.030677346990082528,0.9042033693950783,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,-0.3082214249690083,0.0,
0,0.6771328748826912,1.1396041321949948,1.1356117575120885,1.1349386869864866,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0.7685042959347466,0.0,0-1 Year
1,-0.5037576729981889,-0.357674964954682,-0.53993478994628,-0.39771154643281537,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.2003502431555062,-0.357674964954682,
0,-1.2367242199587352,0.1657910900976468,-0.9420068428251941,0.24766895811364445,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.30629819903108957,0.0,
0,-1.2367242199587352,-0.5221928679711283,-0.9655880698251151,-0.6377414106750691,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.7887102486525082,-0.0,
0,-0.4223169455581282,-0.2662761299455452,-0.43010230235731234,-0.18182170806297135,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.07678638838531575,-0.0,
0,-1.0331224013585834,1.1063681921916724,-0.6912164127390376,1.2277376584580133,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,-1.268403277944507,0.0,
0,-1.2774445836787656,-1.451137391063991,-0.9964708741280986,-1.4477800829625915,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.8494588253385564,-0.0,
0,1.0843365120829946,1.0598378761870213,1.4563737984904335,0.9869685768214499,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.0702060641260882,0.0,0-1 Year
0,1.0436161483629645,-1.3381351950526947,-0.34493193991887,-1.2912103064489393,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,-1.347527926742805,-0.0,0-1 Year
0,0.35136996512244845,1.653099405246327,0.9916537711683241,1.5116145316837328,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.5311359452762995,0.0,0-1 Year
1,1.0843365120829946,0.47987072312904416,1.019404176749148,0.43079873663069296,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0.4671307994878862,0.47987072312904416,0-1 Year
0,-1.1960038562387048,0.15914390209698223,-0.9174550134043223,0.064071235867154,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.07662944517109581,0.0,
0,-0.015113308357824713,-1.4860351280674797,-0.7346949893684522,-1.510676107172033,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.022831313836489186,-0.0,
1,0.5549717837226001,1.1329569441943304,1.0081760714704202,1.1409297950520272,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.6331838434622842,1.1329569441943304,0-1 Year
0,-1.318164947398796,-1.2965902700485417,-1.005779833710855,0.18466282475811185,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-0.2434160626837896,-0.0,
0,-1.2367242199587352,0.5380336181348585,-0.9302713771900604,0.688303491505221,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.8512415986266683,0.0,
0,0.7992939660427822,-1.5009913010689746,-0.5591262469059911,-1.501808146050512,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.2003861892920717,-0.0,0-1 Year
1,-0.7888002190384014,0.3170146171127639,-0.5909134761921334,0.24964404060860376,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.1969192739136982,0.3170146171127639,
1,-0.8702409464784621,0.82884809316393,-0.5435524898789151,1.0086896739353575,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,-0.8778030565485567,0.82884809316393,
0,-0.015113308357824713,0.7607144161571191,0.214708592343052,0.7172926055441405,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.010840664330376124,0.0,
1,-0.62591876415828,1.1861344481996465,-0.28998260740549014,1.0150765803439321,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,-0.635355478694887,1.1861344481996465,
0,-0.6666391278783103,0.3319707901142591,-0.5075299045740781,0.191657848488446,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.12776662096737096,0.0,
0,0.758573602322752,1.4187860282229037,1.5005362086436995,1.543571677853466,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,1.170912728112678,0.0,0-1 Year
0,-0.13727439951791576,0.35191235411625243,-0.015809482632788932,0.41666264064397607,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,-0.05719711379595094,0.0,
0,1.5322605130033284,0.006258578081699082,0.9898008029101452,-0.006015370455512518,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,-0.009217114620068677,0.0,0-1 Year
0,1.5729808767233588,1.1861344481996465,2.1529575086901565,1.1940672899588851,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1.8782450126262122,0.0,0-1 Year
0,0.35136996512244845,0.12424616509349373,0.24715759600711526,0.14801509082863376,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.05200805730205308,0.0,0-1 Year
0,-1.2774445836787656,0.5247392421335293,-0.9702425496164933,0.5218231508817116,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.6666001577320297,0.0,
0,-1.0331224013585834,0.5480044001358552,-0.7498496226228448,0.5987330452706822,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.6185645215027845,0.0,
0,-0.30015585439803716,0.8521132511662559,-0.044618727218286455,0.7402851142790089,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,-0.2222009109745645,0.0,
0,1.4100994218432374,0.8238627021634315,1.6583252794860146,0.8391334191763753,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1.1832615492299459,0.0,0-1 Year
0,-1.1145631287986442,-0.3011738669490337,-0.8913369846223705,-0.42802587711351425,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.4770618608024224,-0.0,
0,-0.7073594915983407,-1.328164413051698,-0.8627703906421108,-1.430883570779907,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0121490751632933,-0.0,
0,-0.5037576729981889,-1.4876969250676457,-0.8215197877516971,-1.4549859484522658,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.7329603356373762,-0.0,
0,-1.1960038562387048,-0.28621769394753876,-0.9315949259459025,-0.28987204220803464,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,0.34668808029659803,-0.0,
0,0.880734693482843,1.3440051632154282,1.481543283997365,1.3121369550983084,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,1.1556445389560195,0.0,0-1 Year
0,0.3920903288424788,-1.502653098069141,-0.6354508918262217,-1.4846968322692973,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.5821352691958553,-0.0,0-1 Year
0,-0.9516816739185228,0.4981504901308714,-0.6664660510047895,0.684346247366575,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,-0.6512797822336815,0.0,
0,1.247217966963116,1.086426628189679,1.7529369563827975,1.1414934008184157,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1.4236910786705577,0.0,0-1 Year
0,1.4915401492832983,-1.3464441800535252,-0.2814457179303083,-1.3585200200253635,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-2.02628715347298,-0.0,0-1 Year
0,1.4915401492832983,-1.3348116010523623,-0.265452837130549,-1.3411145478280828,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-2.000326192873502,-0.0,0-1 Year
0,0.3106496014024181,-0.4856333339674735,-0.09760479574383378,-0.4418578258120843,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.1372629574650631,-0.0,0-1 Year
0,1.125056875803025,-0.8362725010025254,0.0638681524689084,-0.8080869665037675,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.9091437979118725,-0.0,0-1 Year
0,-1.1552834925186746,0.9850570111795457,-0.834953807623495,1.0601924116045027,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,-1.2248227920202461,0.0,
1,1.5729808767233588,0.8338334841644282,1.7707828054407357,0.7898528829373312,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1.2424234802852359,0.8338334841644282,0-1 Year
0,0.18848851024232702,0.47156173812821356,0.24702524113153115,0.3958380282477046,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,0.07461092024167,0.0,0-1 Year
0,-0.015113308357824713,1.1329569441943304,0.38213750995708384,1.110198633321639,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,-0.0167787742838255,0.0,
0,0.26992923768238775,-0.3626603559551803,-0.034868584716916,-0.27734194896044345,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,-0.07486270086024019,-0.0,0-1 Year
0,0.22920887396235737,-1.3464441800535252,-0.6023621729301679,-1.349609429104476,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.3093424575340169,-0.0,0-1 Year
0,0.7992939660427822,0.8205391081630994,1.013845271974611,0.7697597163376572,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,0.6152642965714931,0.0,0-1 Year
0,0.6364125111626608,1.3456669602155942,1.199031802062858,1.3025276006298512,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,0.828944861175519,0.0,0-1 Year
0,1.5322605130033284,-0.17487729493640844,0.8228351273606581,-0.18513259834170173,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,-0.28367137010869503,-0.0,0-1 Year
0,-0.5037576729981889,0.19237984210030468,-0.3468510856148412,0.32726478266050596,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.1648621453673145,0.0,
0,0.7178532386027215,0.5895493251400082,0.8379677014691201,0.6222745723285736,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,0.44670181704619005,0.0,0-1 Year
0,-0.5444780367182193,-0.6617838159850825,-0.611560836783271,-0.5887432690513915,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,0.320557779264168,-0.0,
0,-0.30015585439803716,-0.10508182092943122,-0.295034151823621,-0.0119078515948523,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0035742113694979213,-0.0,
0,-0.8295205827584317,-0.5221928679711283,-0.7441363038267929,-0.5094990919028967,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.42263998363018257,-0.0,
1,0.26992923768238775,1.3589613362169235,0.884600735966625,1.4930965145857011,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.40303040396834844,1.3589613362169235,0-1 Year
0,-1.0331224013585834,0.32864719611392706,-0.7655336753795743,0.43047786093050366,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.4447363214162282,0.0,
0,-0.38159658183809786,0.04946530008601819,-0.32909347314062565,0.06253475280422172,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.02386304791618141,0.0,
0,-0.21871512695797646,-1.5076384890696393,-0.7720411234291316,-1.4967394755616557,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.32735956442048264,-0.0,
1,0.5956921474426305,0.7075369121518029,0.6996568564836153,0.5780391227869722,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0.3443333663588259,0.7075369121518029,0-1 Year
0,-0.2594354906780068,-1.51594747407047,-0.7782397434356589,-1.4896390893880205,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,0.38646524808852034,-0.0,
0,-0.748079855318371,-0.0020504069191315333,-0.5906267072950343,0.08000538834568913,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.059850419338333204,-0.0,
1,-0.8702409464784621,1.3057838322116073,-0.5056328180240376,1.2675586974829038,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-1.1030814806145288,1.3057838322116073,
0,-1.2367242199587352,-1.5126238800701375,-0.9844486395958658,-1.3459040536258173,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.6645121408596886,-0.0,
0,-0.2594354906780068,0.5712695581381809,-0.09250913303384142,0.4909226666863803,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.12736276291673665,0.0,
1,1.6137012404433893,1.6580847962468257,2.6710165508727046,1.6879907884140244,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,2.7239128291207257,1.6580847962468257,0-1 Year
0,1.247217966963116,-1.4876969250676457,-0.47227938937681546,-1.5109119313140162,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-1.8844365072337825,-0.0,0-1 Year
0,1.5729808767233588,-1.4943441130683104,-0.38977818359598815,-1.4953058980911862,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-2.3520875825490837,-0.0,0-1 Year
0,-0.8702409464784621,0.012905766082363669,-0.6866501695313822,0.03179417902382041,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.02766859644619514,0.0,
1,-0.748079855318371,-1.4993295040688086,-0.9049033593697525,-1.6057411737460918,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.2012226249347275,-1.4993295040688086,
0,-0.7888002190384014,0.8039211381614382,-0.49323557801098283,0.8138805107815074,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,-0.641989125175539,0.0,
0,-1.0738427650786138,-1.481049737066981,-0.9623894936651632,-1.6037691251720156,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1.7221958719224266,-0.0,
1,-0.8702409464784621,0.3469269631157543,-0.6637307169093823,0.18826009843388458,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.16383164624523217,0.3469269631157543,
0,-0.5851984004382496,-0.26461433294537917,-0.5316626102222665,-0.16885399471222776,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09881308761320433,-0.0,
0,-1.2774445836787656,-0.9708780580159815,-0.9900957809541254,-0.9690455711198636,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.2379020161649656,-0.0,
0,-0.015113308357824713,0.356897745116751,0.01983809719122616,0.25998933158018483,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.003929298937916068,0.0,
0,-0.13727439951791576,-0.9692162610158153,-0.5325670352054254,-0.9214634391111544,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.12649334028169723,-0.0,
0,-1.1960038562387048,-0.1499503399339166,-0.9305581460871596,-0.26391988297319247,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.31564919777400585,-0.0,
0,-1.2367242199587352,1.0099839661820376,-0.9189109170357486,1.1148575980778939,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.3787713933479524,0.0,
0,-0.7888002190384014,1.0598378761870213,-0.4927502768005074,0.8166838536775785,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,-0.6442004026659996,0.0,
0,0.35136996512244845,-0.8113455460000336,-0.2655410737142718,-0.79103018930038,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,-0.27794425002527834,-0.0,0-1 Year
0,-1.2774445836787656,-1.5259182560714666,-0.9974635356949803,-1.5223235190626703,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,1.9446839340334061,-0.0,
0,-1.0331224013585834,-0.32942441595185784,-0.842365680656211,-0.39375956109036686,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.4068018233115816,-0.0,
0,0.7992939660427822,-0.015344782920460707,0.49891862851422275,0.026141156985461204,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0.020894469043856268,-0.0,0-1 Year
0,0.5142514200025698,-1.3331498040521963,-0.5033607259931753,-1.3084114661354813,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-0.6728524544078156,-0.0,0-1 Year
0,1.5322605130033284,0.37683930911874425,1.316717345603156,0.34469374795819097,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.5281606190754576,0.0,0-1 Year
0,0.8400143297628127,-1.5309036470719648,-0.5620821724607052,-1.5181665895023724,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-1.2752816901491304,-0.0,0-1 Year
1,1.2064976032430856,1.1030445981913404,1.6133246217873816,1.0254321928352546,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,1.2371814829440362,1.1030445981913404,0-1 Year
0,1.125056875803025,0.9750862291785486,1.4100937103278195,0.876815558798309,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0.9864673732371091,0.0,0-1 Year
1,-1.1960038562387048,0.5197538511330312,-0.9069328007953771,0.32745804342076573,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,-0.39164108268761705,0.5197538511330312,
1,-0.38159658183809786,1.0083221691818711,0.020433694131355287,1.203733540249389,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.4593406044030392,1.0083221691818711,
0,-1.2774445836787656,-1.1104690060299358,-0.9919487492123046,-1.108193318506677,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1.4156555523953516,-0.0,
0,1.4100994218432374,0.252204534106285,1.196384704551174,0.32138413381261105,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,0.4531835812787525,0.0,0-1 Year
0,-0.8295205827584317,0.830509890164096,-0.5414789301614291,0.7587056255997399,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.6293619326895967,0.0,
1,1.5729808767233588,0.5961965131406728,1.5668460013113914,0.5741552094646462,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.9031351647589828,0.5961965131406728,0-1 Year
0,-0.30015585439803716,-1.491020519067978,-0.7804235988827984,-1.4699112008803037,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.44120245238947237,-0.0,
0,-1.1145631287986442,-0.3643221529553466,-0.8805059439703956,-0.26535553433512005,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.29575549459258743,-0.0,
0,-0.2594354906780068,-0.43910301796282214,-0.43427148093821505,-0.49617259442346634,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,0.12872478049523164,-0.0,
0,-1.2774445836787656,-1.4993295040688086,-0.9971105893600889,-1.4958191862270867,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.9108261176085706,-0.0,
1,1.5322605130033284,-0.6883725679877406,0.3229087031331477,-0.7214430403531574,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,-1.10543868311421,-0.6883725679877406,0-1 Year
0,1.6137012404433893,1.6364814352446657,2.5647797040704408,1.5771879525319314,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2.545110155413147,0.0,0-1 Year
0,1.125056875803025,0.9850570111795457,1.4693666354436172,0.9510000820579058,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,1.069929181208488,0.0,0-1 Year
1,-0.015113308357824713,1.1844726511994805,0.41379238436764193,1.1844832380463703,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.01790146042126949,1.1844726511994805,
0,-1.2774445836787656,-1.4926823160681442,-0.9970223527763662,-1.4891931030181909,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,1.902361663502362,-0.0,
0,-0.748079855318371,-0.3493659799538514,-0.6646572010384718,-0.3170863125302856,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.23720588280109178,-0.0,
0,-0.7888002190384014,0.5064594751317021,-0.551648196435483,0.4764599658361936,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.37583172541461873,0.0,
0,-1.0738427650786138,1.5002140812310438,-0.7104299288446795,1.5496943086616866,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,-1.6641280214398562,0.0,
0,0.5549717837226001,0.47987072312904416,0.5797433392043168,0.4415179032956367,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.245029978337442,0.0,0-1 Year
0,-0.7073594915983407,1.2160467942026365,-0.3202036373305525,1.2853688059868147,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,-0.9092178251191995,0.0,
1,0.43281069256250915,0.9817334171792131,0.7382824210082755,0.8989705614345648,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.38908407128780165,0.9817334171792131,0-1 Year
0,0.26992923768238775,-0.4972659129686364,-0.136142123684771,-0.47234417980686,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,-0.12749950437897842,-0.0,0-1 Year
1,-0.46303730927815856,-0.15659752793458118,-0.46041156886609746,-0.19663358562571384,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.09104868640184693,-0.15659752793458118,
0,1.002895784642934,-0.3659839499555126,0.4042407741796477,-0.28920362153345314,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.29004109293937064,-0.0,0-1 Year
0,0.8400143297628127,0.9534828681763893,1.1437515823605178,0.8987910262708312,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,0.7549973415297228,0.0,0-1 Year
0,-0.5851984004382496,0.7690234011579498,-0.3437848643304735,0.6149564315400818,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,-0.35987152007646983,0.0,
0,-1.2774445836787656,-0.15327393393424887,-0.9792426811562199,-0.1540373364256691,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.19677416110127482,-0.0,
0,1.0436161483629645,-0.12336158793125872,0.5289852444177703,-0.15972091641950642,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.16668732760672825,-0.0,0-1 Year
1,1.5729808767233588,1.3057838322116073,2.264951792580333,1.3125201929573513,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,2.0645691638351664,1.3057838322116073,0-1 Year
